date,temp,dir,vel,prec,pres,temp_sanmartin,dir_sanmartin,vel_sanmartin,prec_sanmartin,pres_sanmartin
1994-01-01 03:00:00,-0.2,0.0,0.0,,992.5,0,1,0,0,0
1994-01-01 06:00:00,-0.5,0.0,0.0,,990.1,0,1,0,0,0
1994-01-01 09:00:00,-0.5,0.0,0.0,,987.2,0,1,0,0,0
1994-01-01 12:00:00,0.3,0.0,0.0,,984.8,0,1,0,0,0
1994-01-01 15:00:00,1.4,0.0,0.0,,983.6,0,1,0,0,0
1994-01-01 18:00:00,0.8,0.0,0.0,,984.1,0,1,0,0,0
1994-01-01 21:00:00,1.4,27.0,15.0,,984.5,0,1,0,0,0
1994-01-02 00:00:00,0.5,27.0,44.0,,986.0,0,1,0,0,0
1994-01-02 03:00:00,0.1,27.0,15.0,,987.6,0,1,0,0,0
1994-01-02 06:00:00,0.2,27.0,15.0,,989.2,0,1,0,0,0
1994-01-02 09:00:00,0.6,0.0,0.0,,990.4,0,1,0,0,0
1994-01-02 12:00:00,0.6,32.0,33.0,,991.2,0,1,0,0,0
1994-01-02 15:00:00,0.6,32.0,56.0,,992.8,0,1,0,0,0
1994-01-02 18:00:00,-0.4,32.0,44.0,,995.2,0,1,0,0,0
1994-01-02 21:00:00,-0.6,32.0,44.0,,996.5,0,1,0,0,0
1994-01-03 00:00:00,-0.8,32.0,44.0,,997.1,0,1,0,0,0
1994-01-03 03:00:00,-1.0,32.0,15.0,,997.6,0,1,0,0,0
1994-01-03 06:00:00,-1.2,32.0,9.0,,998.1,0,1,0,0,0
1994-01-03 09:00:00,-1.2,32.0,9.0,,998.3,0,1,0,0,0
1994-01-03 12:00:00,-0.4,0.0,0.0,,997.2,0,1,0,0,0
1994-01-03 15:00:00,0.9,0.0,0.0,,997.1,0,1,0,0,0
1994-01-03 18:00:00,0.4,0.0,0.0,,996.8,0,1,0,0,0
1994-01-03 21:00:00,0.0,0.0,0.0,,996.1,0,1,0,0,0
1994-01-04 00:00:00,-0.6,0.0,0.0,,995.5,0,1,0,0,0
1994-01-04 03:00:00,-1.0,0.0,0.0,,994.4,0,1,0,0,0
1994-01-04 06:00:00,-1.0,0.0,0.0,,993.3,0,1,0,0,0
1994-01-04 09:00:00,0.0,5.0,9.0,,992.3,0,1,0,0,0
1994-01-04 12:00:00,-0.5,0.0,0.0,,990.5,0,1,0,0,0
1994-01-04 15:00:00,0.7,0.0,0.0,,988.8,0,1,0,0,0
1994-01-04 18:00:00,0.6,0.0,0.0,,986.3,0,1,0,0,0
1994-01-04 19:00:00,0.6,0.0,0.0,,985.7,0,1,0,0,0
1994-01-04 20:00:00,0.2,0.0,0.0,,985.7,0,1,0,0,0
1994-01-04 21:00:00,0.2,0.0,0.0,,984.5,0,1,0,0,0
1994-01-05 00:00:00,-0.6,0.0,0.0,,982.4,0,1,0,0,0
1994-01-05 03:00:00,-0.4,0.0,0.0,,980.4,0,1,0,0,0
1994-01-05 06:00:00,-1.2,5.0,33.0,,978.7,0,1,0,0,0
1994-01-05 09:00:00,-0.5,5.0,33.0,,977.9,0,1,0,0,0
1994-01-05 12:00:00,-1.4,5.0,44.0,,976.4,0,1,0,0,0
1994-01-05 15:00:00,-0.8,5.0,56.0,,976.0,0,1,0,0,0
1994-01-05 18:00:00,-1.6,5.0,56.0,,975.6,0,1,0,0,0
1994-01-05 21:00:00,-2.6,5.0,81.0,,975.7,0,1,0,0,0
1994-01-05 22:00:00,-1.4,5.0,69.0,,975.1,0,1,0,0,0
1994-01-05 23:00:00,-1.8,5.0,69.0,,975.3,0,1,0,0,0
1994-01-06 00:00:00,-1.8,5.0,69.0,,975.3,0,1,0,0,0
1994-01-06 03:00:00,-2.2,5.0,81.0,,975.7,0,1,0,0,0
1994-01-06 06:00:00,-2.2,5.0,81.0,,976.1,0,1,0,0,0
1994-01-06 09:00:00,-2.2,5.0,69.0,,976.5,0,1,0,0,0
1994-01-06 12:00:00,-1.7,5.0,81.0,,976.9,0,1,0,0,0
1994-01-06 15:00:00,-1.2,5.0,69.0,,977.6,0,1,0,0,0
1994-01-06 18:00:00,-0.9,5.0,81.0,,977.3,0,1,0,0,0
1994-01-06 21:00:00,-0.8,5.0,81.0,,978.4,0,1,0,0,0
1994-01-07 00:00:00,-0.8,5.0,69.0,,978.9,0,1,0,0,0
1994-01-07 03:00:00,-0.8,5.0,69.0,,980.1,0,1,0,0,0
1994-01-07 06:00:00,-0.9,5.0,69.0,,982.0,0,1,0,0,0
1994-01-07 09:00:00,-0.7,5.0,69.0,,983.9,0,1,0,0,0
1994-01-07 12:00:00,-0.8,5.0,69.0,,985.6,0,1,0,0,0
1994-01-07 15:00:00,0.8,5.0,56.0,,988.0,0,1,0,0,0
1994-01-07 18:00:00,0.0,5.0,44.0,,989.7,0,1,0,0,0
1994-01-07 21:00:00,0.0,5.0,44.0,,991.6,0,1,0,0,0
1994-01-08 00:00:00,-2.6,5.0,9.0,,992.5,0,1,0,0,0
1994-01-08 03:00:00,-4.9,0.0,0.0,,992.9,0,1,0,0,0
1994-01-08 06:00:00,-3.0,0.0,0.0,,992.9,0,1,0,0,0
1994-01-08 09:00:00,-2.3,32.0,9.0,,992.1,0,1,0,0,0
1994-01-08 12:00:00,0.4,0.0,0.0,,989.9,0,1,0,0,0
1994-01-08 15:00:00,0.4,0.0,0.0,,988.9,0,1,0,0,0
1994-01-08 18:00:00,1.0,0.0,0.0,,987.3,0,1,0,0,0
1994-01-08 21:00:00,0.6,0.0,0.0,,986.5,0,1,0,0,0
1994-01-09 00:00:00,-0.5,5.0,24.0,,985.2,0,1,0,0,0
1994-01-09 03:00:00,-0.5,5.0,15.0,,984.1,0,1,0,0,0
1994-01-09 06:00:00,-0.4,0.0,0.0,,983.7,0,1,0,0,0
1994-01-09 09:00:00,0.3,0.0,0.0,,982.9,0,1,0,0,0
1994-01-09 12:00:00,0.5,5.0,15.0,,982.3,0,1,0,0,0
1994-01-09 15:00:00,1.0,5.0,15.0,,981.5,0,1,0,0,0
1994-01-09 18:00:00,0.4,5.0,24.0,,980.8,0,1,0,0,0
1994-01-09 21:00:00,0.0,5.0,44.0,,980.1,0,1,0,0,0
1994-01-10 00:00:00,0.0,5.0,44.0,,979.7,0,1,0,0,0
1994-01-10 03:00:00,-0.4,5.0,33.0,,978.7,0,1,0,0,0
1994-01-10 06:00:00,-0.2,5.0,33.0,,977.5,0,1,0,0,0
1994-01-10 09:00:00,-0.1,5.0,44.0,,975.7,0,1,0,0,0
1994-01-10 12:00:00,1.0,5.0,44.0,,974.1,0,1,0,0,0
1994-01-10 15:00:00,2.0,5.0,44.0,,973.2,0,1,0,0,0
1994-01-10 18:00:00,2.0,5.0,33.0,,972.9,0,1,0,0,0
1994-01-10 21:00:00,1.6,5.0,44.0,,972.5,0,1,0,0,0
1994-01-11 00:00:00,2.7,36.0,33.0,,971.2,0,1,0,0,0
1994-01-11 03:00:00,3.1,5.0,44.0,,969.6,0,1,0,0,0
1994-01-11 06:00:00,3.5,5.0,56.0,,968.4,0,1,0,0,0
1994-01-11 09:00:00,2.8,5.0,69.0,,970.0,0,1,0,0,0
1994-01-11 12:00:00,4.2,23.0,15.0,,972.0,0,1,0,0,0
1994-01-11 15:00:00,2.0,0.0,0.0,,975.6,0,1,0,0,0
1994-01-11 18:00:00,0.5,0.0,0.0,,977.3,0,1,0,0,0
1994-01-11 21:00:00,0.8,0.0,0.0,,978.4,0,1,0,0,0
1994-01-12 00:00:00,0.9,0.0,0.0,,979.6,0,1,0,0,0
1994-01-12 03:00:00,0.2,0.0,0.0,,980.9,0,1,0,0,0
1994-01-12 06:00:00,0.2,0.0,0.0,,982.0,0,1,0,0,0
1994-01-12 09:00:00,0.8,0.0,0.0,,982.8,0,1,0,0,0
1994-01-12 12:00:00,1.2,0.0,0.0,,983.5,0,1,0,0,0
1994-01-12 15:00:00,2.0,0.0,0.0,,984.4,0,1,0,0,0
1994-01-12 18:00:00,3.4,0.0,0.0,,984.8,0,1,0,0,0
1994-01-12 21:00:00,2.5,0.0,0.0,,984.7,0,1,0,0,0
1994-01-13 00:00:00,3.4,0.0,0.0,,982.9,0,1,0,0,0
1994-01-13 03:00:00,4.3,0.0,0.0,,982.3,0,1,0,0,0
1994-01-13 06:00:00,4.4,5.0,15.0,,982.3,0,1,0,0,0
1994-01-13 09:00:00,4.4,0.0,0.0,,980.9,0,1,0,0,0
1994-01-13 12:00:00,4.6,5.0,33.0,,980.5,0,1,0,0,0
1994-01-13 15:00:00,5.2,0.0,0.0,,980.1,0,1,0,0,0
1994-01-13 18:00:00,5.0,0.0,0.0,,980.8,0,1,0,0,0
1994-01-13 21:00:00,3.4,0.0,0.0,,981.6,0,1,0,0,0
1994-01-14 00:00:00,3.9,0.0,0.0,,982.1,0,1,0,0,0
1994-01-14 03:00:00,2.1,0.0,0.0,,983.7,0,1,0,0,0
1994-01-14 06:00:00,1.5,0.0,0.0,,986.0,0,1,0,0,0
1994-01-14 09:00:00,1.6,0.0,0.0,,989.1,0,1,0,0,0
1994-01-14 12:00:00,1.4,0.0,0.0,,991.1,0,1,0,0,0
1994-01-14 15:00:00,1.4,0.0,0.0,,993.2,0,1,0,0,0
1994-01-14 18:00:00,1.2,0.0,0.0,,995.3,0,1,0,0,0
1994-01-14 21:00:00,1.2,32.0,15.0,,996.8,0,1,0,0,0
1994-01-15 00:00:00,0.4,0.0,0.0,,995.6,0,1,0,0,0
1994-01-15 03:00:00,0.4,0.0,0.0,,996.8,0,1,0,0,0
1994-01-15 06:00:00,0.4,0.0,0.0,,996.7,0,1,0,0,0
1994-01-15 09:00:00,-0.2,14.0,15.0,,996.3,0,1,0,0,0
1994-01-15 12:00:00,0.2,32.0,24.0,,996.7,0,1,0,0,0
1994-01-15 15:00:00,0.2,32.0,15.0,,997.2,0,1,0,0,0
1994-01-15 18:00:00,1.2,0.0,0.0,,996.1,0,1,0,0,0
1994-01-15 21:00:00,0.8,32.0,9.0,,994.9,0,1,0,0,0
1994-01-16 00:00:00,-0.2,0.0,0.0,,992.9,0,1,0,0,0
1994-01-16 03:00:00,-0.9,0.0,0.0,,991.2,0,1,0,0,0
1994-01-16 06:00:00,-0.4,0.0,0.0,,990.1,0,1,0,0,0
1994-01-16 09:00:00,-0.4,0.0,0.0,,988.9,0,1,0,0,0
1994-01-16 12:00:00,-0.8,14.0,33.0,,988.9,0,1,0,0,0
1994-01-16 15:00:00,-0.4,14.0,44.0,,990.0,0,1,0,0,0
1994-01-16 18:00:00,-0.2,32.0,15.0,,992.1,0,1,0,0,0
1994-01-16 21:00:00,0.0,32.0,15.0,,992.5,0,1,0,0,0
1994-01-17 00:00:00,0.0,0.0,0.0,,992.8,0,1,0,0,0
1994-01-17 03:00:00,0.4,0.0,0.0,,991.9,0,1,0,0,0
1994-01-17 06:00:00,0.2,0.0,0.0,,991.3,0,1,0,0,0
1994-01-17 09:00:00,1.0,0.0,0.0,,990.7,0,1,0,0,0
1994-01-17 12:00:00,1.8,0.0,0.0,,989.3,0,1,0,0,0
1994-01-17 15:00:00,3.9,0.0,0.0,,987.6,0,1,0,0,0
1994-01-17 18:00:00,5.8,0.0,0.0,,985.5,0,1,0,0,0
1994-01-17 21:00:00,3.2,0.0,0.0,,982.8,0,1,0,0,0
1994-01-18 00:00:00,2.5,0.0,0.0,,980.5,0,1,0,0,0
1994-01-18 03:00:00,2.2,32.0,9.0,,977.7,0,1,0,0,0
1994-01-18 06:00:00,4.8,32.0,24.0,,975.7,0,1,0,0,0
1994-01-18 09:00:00,3.2,32.0,9.0,,974.8,0,1,0,0,0
1994-01-18 12:00:00,3.8,0.0,0.0,,974.5,0,1,0,0,0
1994-01-18 15:00:00,3.2,32.0,15.0,,974.8,0,1,0,0,0
1994-01-18 18:00:00,4.4,0.0,0.0,,975.9,0,1,0,0,0
1994-01-18 21:00:00,2.7,0.0,0.0,,975.6,0,1,0,0,0
1994-01-19 00:00:00,2.8,2.0,9.0,,974.8,0,1,0,0,0
1994-01-19 03:00:00,4.8,5.0,24.0,,973.1,0,1,0,0,0
1994-01-19 06:00:00,4.4,5.0,24.0,,972.1,0,1,0,0,0
1994-01-19 09:00:00,3.4,5.0,44.0,,972.5,0,1,0,0,0
1994-01-19 12:00:00,4.0,0.0,0.0,,972.0,0,1,0,0,0
1994-01-19 15:00:00,5.0,0.0,0.0,,972.9,0,1,0,0,0
1994-01-19 18:00:00,4.2,0.0,0.0,,973.6,0,1,0,0,0
1994-01-19 21:00:00,2.9,0.0,0.0,,974.4,0,1,0,0,0
1994-01-20 00:00:00,2.2,0.0,0.0,,975.6,0,1,0,0,0
1994-01-20 03:00:00,1.8,14.0,9.0,,976.1,0,1,0,0,0
1994-01-20 06:00:00,0.4,0.0,0.0,,977.2,0,1,0,0,0
1994-01-20 09:00:00,-0.8,23.0,24.0,,979.1,0,1,0,0,0
1994-01-20 12:00:00,-1.7,18.0,15.0,,980.7,0,1,0,0,0
1994-01-20 15:00:00,-0.5,0.0,0.0,,981.1,0,1,0,0,0
1994-01-20 18:00:00,-0.3,0.0,0.0,,980.8,0,1,0,0,0
1994-01-20 21:00:00,0.2,0.0,0.0,,980.1,0,1,0,0,0
1994-01-21 00:00:00,-2.0,0.0,0.0,,979.1,0,1,0,0,0
1994-01-21 03:00:00,-4.0,0.0,0.0,,978.4,0,1,0,0,0
1994-01-21 06:00:00,-4.6,34.0,9.0,,977.5,0,1,0,0,0
1994-01-21 09:00:00,-1.3,0.0,0.0,,976.3,0,1,0,0,0
1994-01-21 12:00:00,-1.0,0.0,0.0,,974.9,0,1,0,0,0
1994-01-21 15:00:00,1.6,0.0,0.0,,973.6,0,1,0,0,0
1994-01-21 18:00:00,1.2,0.0,0.0,,972.7,0,1,0,0,0
1994-01-21 21:00:00,1.0,5.0,44.0,,972.7,0,1,0,0,0
1994-01-22 00:00:00,1.0,5.0,33.0,,972.7,0,1,0,0,0
1994-01-22 03:00:00,0.0,5.0,24.0,,972.8,0,1,0,0,0
1994-01-22 06:00:00,-1.2,5.0,9.0,,973.3,0,1,0,0,0
1994-01-22 09:00:00,-0.2,5.0,15.0,,974.1,0,1,0,0,0
1994-01-22 12:00:00,1.6,5.0,15.0,,974.4,0,1,0,0,0
1994-01-22 15:00:00,0.8,9.0,24.0,,974.9,0,1,0,0,0
1994-01-22 18:00:00,2.4,14.0,24.0,,975.7,0,1,0,0,0
1994-01-22 21:00:00,0.0,14.0,33.0,,977.1,0,1,0,0,0
1994-01-23 00:00:00,-1.7,5.0,15.0,,978.0,0,1,0,0,0
1994-01-23 03:00:00,-2.5,36.0,33.0,,978.5,0,1,0,0,0
1994-01-23 06:00:00,-1.8,0.0,0.0,,979.6,0,1,0,0,0
1994-01-23 09:00:00,-1.8,5.0,9.0,,980.4,0,1,0,0,0
1994-01-23 12:00:00,-0.2,32.0,9.0,,980.9,0,1,0,0,0
1994-01-23 15:00:00,1.3,0.0,0.0,,981.6,0,1,0,0,0
1994-01-23 18:00:00,-0.3,0.0,0.0,,982.4,0,1,0,0,0
1994-01-23 21:00:00,-0.3,0.0,0.0,,983.5,0,1,0,0,0
1994-01-24 00:00:00,-1.3,0.0,0.0,,983.5,0,1,0,0,0
1994-01-24 03:00:00,-2.2,0.0,0.0,,984.1,0,1,0,0,0
1994-01-24 06:00:00,-2.1,0.0,0.0,,984.8,0,1,0,0,0
1994-01-24 09:00:00,-0.8,0.0,0.0,,984.9,0,1,0,0,0
1994-01-24 12:00:00,-0.2,9.0,9.0,,985.3,0,1,0,0,0
1994-01-24 15:00:00,1.0,18.0,6.0,,985.9,0,1,0,0,0
1994-01-24 18:00:00,0.4,18.0,24.0,,986.7,0,1,0,0,0
1994-01-24 21:00:00,0.0,34.0,9.0,,987.3,0,1,0,0,0
1994-01-25 00:00:00,-0.5,0.0,0.0,,987.5,0,1,0,0,0
1994-01-25 03:00:00,-1.2,0.0,0.0,,987.9,0,1,0,0,0
1994-01-25 06:00:00,-1.0,0.0,0.0,,988.1,0,1,0,0,0
1994-01-25 09:00:00,-0.6,0.0,0.0,,988.3,0,1,0,0,0
1994-01-25 12:00:00,-0.2,32.0,15.0,,987.5,0,1,0,0,0
1994-01-25 15:00:00,1.0,0.0,0.0,,986.5,0,1,0,0,0
1994-01-25 18:00:00,2.6,14.0,9.0,,985.7,0,1,0,0,0
1994-01-25 21:00:00,0.2,20.0,15.0,,984.3,0,1,0,0,0
1994-01-26 00:00:00,-0.2,0.0,0.0,,982.5,0,1,0,0,0
1994-01-26 03:00:00,-1.6,0.0,0.0,,981.2,0,1,0,0,0
1994-01-26 06:00:00,-0.6,0.0,0.0,,980.1,0,1,0,0,0
1994-01-26 09:00:00,1.6,0.0,0.0,,980.5,0,1,0,0,0
1994-01-26 12:00:00,3.2,23.0,15.0,,980.5,0,1,0,0,0
1994-01-26 15:00:00,4.6,0.0,0.0,,980.5,0,1,0,0,0
1994-01-26 18:00:00,3.6,32.0,9.0,,981.3,0,1,0,0,0
1994-01-26 21:00:00,2.2,32.0,15.0,,982.1,0,1,0,0,0
1994-01-27 00:00:00,1.5,0.0,0.0,,982.4,0,1,0,0,0
1994-01-27 03:00:00,0.6,0.0,0.0,,982.1,0,1,0,0,0
1994-01-27 06:00:00,0.6,0.0,0.0,,982.0,0,1,0,0,0
1994-01-27 09:00:00,1.8,0.0,0.0,,981.3,0,1,0,0,0
1994-01-27 12:00:00,3.6,5.0,33.0,,980.7,0,1,0,0,0
1994-01-27 15:00:00,3.8,5.0,33.0,,980.1,0,1,0,0,0
1994-01-27 18:00:00,4.2,5.0,33.0,,979.5,0,1,0,0,0
1994-01-27 21:00:00,3.2,5.0,44.0,,978.5,0,1,0,0,0
1994-01-28 00:00:00,2.4,5.0,69.0,,977.6,0,1,0,0,0
1994-01-28 03:00:00,2.8,5.0,69.0,,977.1,0,1,0,0,0
1994-01-28 06:00:00,2.4,5.0,69.0,,977.1,0,1,0,0,0
1994-01-28 09:00:00,3.2,5.0,69.0,,976.8,0,1,0,0,0
1994-01-28 12:00:00,3.6,5.0,56.0,,977.2,0,1,0,0,0
1994-01-28 15:00:00,3.5,5.0,69.0,,977.6,0,1,0,0,0
1994-01-28 18:00:00,3.0,5.0,69.0,,978.4,0,1,0,0,0
1994-01-28 21:00:00,2.5,5.0,69.0,,979.1,0,1,0,0,0
1994-01-29 00:00:00,2.8,5.0,69.0,,979.9,0,1,0,0,0
1994-01-29 03:00:00,3.7,5.0,69.0,,981.2,0,1,0,0,0
1994-01-29 06:00:00,3.2,5.0,56.0,,982.5,0,1,0,0,0
1994-01-29 09:00:00,4.2,5.0,69.0,,982.5,0,1,0,0,0
1994-01-29 12:00:00,4.2,5.0,44.0,,982.5,0,1,0,0,0
1994-01-29 15:00:00,4.4,5.0,56.0,,981.9,0,1,0,0,0
1994-01-29 18:00:00,4.2,5.0,56.0,,981.2,0,1,0,0,0
1994-01-29 21:00:00,1.2,5.0,81.0,,978.8,0,1,0,0,0
1994-01-30 00:00:00,1.2,5.0,96.0,,976.3,0,1,0,0,0
1994-01-30 03:00:00,1.4,5.0,111.0,,973.3,0,1,0,0,0
1994-01-30 06:00:00,-0.2,5.0,111.0,,971.7,0,1,0,0,0
1994-01-30 09:00:00,-0.4,5.0,126.0,,971.2,0,1,0,0,0
1994-01-30 12:00:00,-0.6,5.0,126.0,,969.3,0,1,0,0,0
1994-01-30 15:00:00,0.2,5.0,141.0,,968.5,0,1,0,0,0
1994-01-30 18:00:00,1.0,5.0,126.0,,967.1,0,1,0,0,0
1994-01-30 21:00:00,1.0,5.0,126.0,,966.9,0,1,0,0,0
1994-01-31 00:00:00,-0.2,5.0,111.0,,967.7,0,1,0,0,0
1994-01-31 03:00:00,-0.2,5.0,111.0,,968.3,0,1,0,0,0
1994-01-31 06:00:00,-0.2,5.0,111.0,,969.5,0,1,0,0,0
1994-01-31 09:00:00,-0.2,5.0,96.0,,970.5,0,1,0,0,0
1994-01-31 12:00:00,0.0,5.0,69.0,,970.5,0,1,0,0,0
1994-01-31 15:00:00,0.8,5.0,81.0,,971.7,0,1,0,0,0
1994-01-31 18:00:00,2.6,5.0,69.0,,972.5,0,1,0,0,0
1994-01-31 21:00:00,2.6,5.0,56.0,,973.2,0,1,0,0,0
1994-02-01 00:00:00,1.0,5.0,33.0,,974.1,0,1,0,0,0
1994-02-01 03:00:00,1.0,5.0,9.0,,974.8,0,1,0,0,0
1994-02-01 06:00:00,1.0,5.0,9.0,,975.3,0,1,0,0,0
1994-02-01 09:00:00,1.9,0.0,0.0,,976.1,0,1,0,0,0
1994-02-01 12:00:00,3.6,0.0,0.0,,976.8,0,1,0,0,0
1994-02-01 15:00:00,4.0,0.0,0.0,,977.2,0,1,0,0,0
1994-02-01 18:00:00,2.8,0.0,0.0,,978.4,0,1,0,0,0
1994-02-01 21:00:00,2.0,5.0,24.0,,979.6,0,1,0,0,0
1994-02-02 00:00:00,0.6,5.0,24.0,,981.1,0,1,0,0,0
1994-02-02 03:00:00,0.2,0.0,0.0,,982.3,0,1,0,0,0
1994-02-02 06:00:00,-0.8,0.0,0.0,,983.1,0,1,0,0,0
1994-02-02 09:00:00,0.4,0.0,0.0,,983.7,0,1,0,0,0
1994-02-02 12:00:00,1.4,0.0,0.0,,984.0,0,1,0,0,0
1994-02-02 15:00:00,4.2,0.0,0.0,,984.4,0,1,0,0,0
1994-02-02 18:00:00,3.2,0.0,0.0,,985.1,0,1,0,0,0
1994-02-02 21:00:00,1.2,0.0,0.0,,985.3,0,1,0,0,0
1994-02-03 00:00:00,0.4,0.0,0.0,,986.5,0,1,0,0,0
1994-02-03 03:00:00,0.2,0.0,0.0,,987.2,0,1,0,0,0
1994-02-03 06:00:00,-0.5,0.0,0.0,,988.3,0,1,0,0,0
1994-02-03 09:00:00,0.5,32.0,9.0,,989.7,0,1,0,0,0
1994-02-03 12:00:00,0.5,0.0,0.0,,990.4,0,1,0,0,0
1994-02-03 15:00:00,1.1,0.0,0.0,,991.2,0,1,0,0,0
1994-02-03 18:00:00,0.6,32.0,15.0,,992.7,0,1,0,0,0
1994-02-03 21:00:00,-0.4,32.0,15.0,,994.0,0,1,0,0,0
1994-02-04 00:00:00,-1.0,29.0,15.0,,995.7,0,1,0,0,0
1994-02-04 03:00:00,-2.0,32.0,24.0,,997.3,0,1,0,0,0
1994-02-04 06:00:00,-2.0,32.0,15.0,,999.6,0,1,0,0,0
1994-02-04 09:00:00,-2.2,32.0,24.0,,1000.8,0,1,0,0,0
1994-02-04 12:00:00,-1.6,32.0,24.0,,1000.9,0,1,0,0,0
1994-02-04 15:00:00,-0.5,32.0,15.0,,1000.4,0,1,0,0,0
1994-02-04 18:00:00,0.6,0.0,0.0,,999.1,0,1,0,0,0
1994-02-04 21:00:00,-0.1,0.0,0.0,,997.2,0,1,0,0,0
1994-02-05 00:00:00,-0.4,0.0,0.0,,993.7,0,1,0,0,0
1994-02-05 03:00:00,0.2,0.0,0.0,,989.5,0,1,0,0,0
1994-02-05 06:00:00,0.8,2.0,33.0,,986.4,0,1,0,0,0
1994-02-05 09:00:00,2.5,5.0,24.0,,983.2,0,1,0,0,0
1994-02-05 12:00:00,2.8,0.0,0.0,,981.3,0,1,0,0,0
1994-02-05 15:00:00,1.0,0.0,0.0,,982.8,0,1,0,0,0
1994-02-05 18:00:00,0.6,0.0,0.0,,983.7,0,1,0,0,0
1994-02-05 21:00:00,0.3,0.0,0.0,,985.6,0,1,0,0,0
1994-02-06 00:00:00,0.5,32.0,15.0,,987.3,0,1,0,0,0
1994-02-06 03:00:00,0.6,0.0,0.0,,988.1,0,1,0,0,0
1994-02-06 06:00:00,0.4,0.0,0.0,,988.7,0,1,0,0,0
1994-02-06 09:00:00,0.8,0.0,0.0,,988.7,0,1,0,0,0
1994-02-06 12:00:00,1.4,0.0,0.0,,987.7,0,1,0,0,0
1994-02-06 15:00:00,2.0,0.0,0.0,,986.9,0,1,0,0,0
1994-02-06 18:00:00,1.2,0.0,0.0,,986.4,0,1,0,0,0
1994-02-06 21:00:00,1.2,0.0,0.0,,985.2,0,1,0,0,0
1994-02-07 00:00:00,2.6,0.0,0.0,,984.0,0,1,0,0,0
1994-02-07 03:00:00,2.5,5.0,24.0,,983.1,0,1,0,0,0
1994-02-07 06:00:00,1.4,0.0,0.0,,982.4,0,1,0,0,0
1994-02-07 09:00:00,0.4,0.0,0.0,,983.1,0,1,0,0,0
1994-02-07 12:00:00,0.4,5.0,9.0,,983.7,0,1,0,0,0
1994-02-07 15:00:00,1.2,32.0,15.0,,985.6,0,1,0,0,0
1994-02-07 18:00:00,1.0,32.0,15.0,,987.5,0,1,0,0,0
1994-02-07 21:00:00,1.2,32.0,15.0,,988.7,0,1,0,0,0
1994-02-08 00:00:00,0.7,32.0,24.0,,988.5,0,1,0,0,0
1994-02-08 03:00:00,0.2,32.0,24.0,,988.7,0,1,0,0,0
1994-02-08 06:00:00,-1.2,0.0,0.0,,988.8,0,1,0,0,0
1994-02-08 09:00:00,0.0,0.0,0.0,,988.0,0,1,0,0,0
1994-02-08 12:00:00,0.8,32.0,9.0,,986.7,0,1,0,0,0
1994-02-08 15:00:00,1.4,0.0,0.0,,985.7,0,1,0,0,0
1994-02-08 18:00:00,0.8,0.0,0.0,,985.2,0,1,0,0,0
1994-02-08 21:00:00,0.2,5.0,15.0,,985.2,0,1,0,0,0
1994-02-09 00:00:00,-1.2,0.0,0.0,,985.3,0,1,0,0,0
1994-02-09 03:00:00,-2.2,0.0,0.0,,985.7,0,1,0,0,0
1994-02-09 06:00:00,-2.2,0.0,0.0,,986.3,0,1,0,0,0
1994-02-09 09:00:00,-0.9,0.0,0.0,,986.9,0,1,0,0,0
1994-02-09 12:00:00,0.0,32.0,4.0,,987.3,0,1,0,0,0
1994-02-09 15:00:00,-0.2,32.0,24.0,,987.6,0,1,0,0,0
1994-02-09 18:00:00,-0.8,32.0,24.0,,988.8,0,1,0,0,0
1994-02-09 21:00:00,-0.8,32.0,33.0,,988.4,0,1,0,0,0
1994-02-10 00:00:00,-0.2,5.0,33.0,,987.3,0,1,0,0,0
1994-02-10 03:00:00,-1.4,0.0,0.0,,986.8,0,1,0,0,0
1994-02-10 06:00:00,-2.0,0.0,0.0,,987.5,0,1,0,0,0
1994-02-10 09:00:00,-1.6,0.0,0.0,,987.1,0,1,0,0,0
1994-02-10 12:00:00,-0.8,5.0,24.0,,985.5,0,1,0,0,0
1994-02-10 15:00:00,0.2,5.0,9.0,,984.1,0,1,0,0,0
1994-02-10 18:00:00,0.4,14.0,15.0,,982.0,0,1,0,0,0
1994-02-10 21:00:00,-0.6,9.0,9.0,,979.3,0,1,0,0,0
1994-02-11 00:00:00,-0.6,0.0,0.0,,976.4,0,1,0,0,0
1994-02-11 03:00:00,0.8,0.0,0.0,,973.6,0,1,0,0,0
1994-02-11 06:00:00,2.3,9.0,24.0,,971.7,0,1,0,0,0
1994-02-11 09:00:00,1.9,5.0,44.0,,970.8,0,1,0,0,0
1994-02-11 12:00:00,1.2,5.0,33.0,,971.5,0,1,0,0,0
1994-02-11 15:00:00,1.2,5.0,33.0,,972.4,0,1,0,0,0
1994-02-11 18:00:00,1.2,5.0,24.0,,973.7,0,1,0,0,0
1994-02-11 21:00:00,0.2,5.0,15.0,,975.7,0,1,0,0,0
1994-02-12 00:00:00,0.2,5.0,15.0,,975.5,0,1,0,0,0
1994-02-12 03:00:00,-0.2,0.0,0.0,,975.6,0,1,0,0,0
1994-02-12 06:00:00,1.3,0.0,0.0,,975.2,0,1,0,0,0
1994-02-12 09:00:00,4.4,5.0,24.0,,974.7,0,1,0,0,0
1994-02-12 12:00:00,6.4,36.0,15.0,,973.5,0,1,0,0,0
1994-02-12 15:00:00,7.2,2.0,15.0,,972.3,0,1,0,0,0
